fpath,gender,masterCategory,baseColour,subCategory,articleType,labels,id,season,usage,fname
,Women,Accessories,Black,Watches,Other,,30091.0,Winter,Casual,30091.jpg
,Girls,Apparel,Pink,Bottomwear,Shorts,,37558.0,Summer,Casual,37558.jpg
,Women,Accessories,Black,Watches,Other,,43155.0,Winter,Casual,43155.jpg
,Men,Footwear,Black,Shoes,Other,,10635.0,Fall,Casual,10635.jpg
,Men,Apparel,Grey,Topwear,"Shirts, TShirts & Tops",,13940.0,Fall,Casual,13940.jpg
,Men,Footwear,Black,Shoes,Other,,15714.0,Fall,Sports,15714.jpg
,Men,Footwear,Black,Sandal,Other,,3835.0,Summer,Casual,3835.jpg
,Men,Accessories,White,Watches,Other,,40506.0,Winter,Casual,40506.jpg
,Men,Footwear,Black,Shoes,Other,,6201.0,Winter,Casual,6201.jpg
,Women,Accessories,Cream,Stoles,Other,,34305.0,Summer,Ethnic,34305.jpg
,Men,Apparel,Black,Topwear,"Shirts, TShirts & Tops",,29546.0,Summer,Casual,29546.jpg
,Women,Apparel,White,Topwear,"Shirts, TShirts & Tops",,11445.0,Fall,Casual,11445.jpg
,Women,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,1762.0,Fall,Sports,1762.jpg
,Men,Footwear,Black,Shoes,Other,,34652.0,Summer,Sports,34652.jpg
,Men,Apparel,Blue,Loungewear and Nightwear,Other,,56268.0,Summer,Casual,56268.jpg
,Women,Footwear,Pink,Shoes,Other,,32190.0,Summer,Sports,32190.jpg
,Men,Apparel,Black,Topwear,"Shirts, TShirts & Tops",,51370.0,Summer,Casual,51370.jpg
,Men,Personal Care,Silver,Fragrance,Other,,23567.0,Spring,Casual,23567.jpg
,Men,Accessories,Black,Watches,Other,,25608.0,Winter,Casual,25608.jpg
,Women,Footwear,Teal,Shoes,Other,,18564.0,Winter,Casual,18564.jpg
,Women,Apparel,White,Innerwear,Other,,53474.0,Summer,Casual,53474.jpg
,Unisex,Footwear,Green,Sandal,Other,,7985.0,Fall,Casual,7985.jpg
,Men,Apparel,Blue,Topwear,"Coats, Jackets & Truckers",,9981.0,Fall,Sports,9981.jpg
,Women,Apparel,Red,Topwear,Other,,54580.0,Summer,Ethnic,54580.jpg
,Women,Personal Care,White,Fragrance,Other,,27381.0,Spring,Casual,27381.jpg
,Women,Apparel,Off White,Bottomwear,Skirts & Dresses,,57092.0,Summer,Casual,57092.jpg
,Men,Apparel,White,Topwear,"Shirts, TShirts & Tops",,1616.0,Summer,Sports,1616.jpg
,Women,Apparel,Black,Innerwear,Other,,21624.0,Summer,Casual,21624.jpg
,Women,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,48091.0,Summer,Casual,48091.jpg
,Women,Apparel,White,Topwear,"Shirts, TShirts & Tops",,10678.0,Fall,Casual,10678.jpg
,Women,Apparel,Black,Dress,Skirts & Dresses,,43658.0,Summer,Casual,43658.jpg
,Men,Apparel,Grey,Topwear,"Shirts, TShirts & Tops",,15326.0,Fall,Sports,15326.jpg
,Men,Footwear,Black,Shoes,Other,,10279.0,Fall,Casual,10279.jpg
,Men,Apparel,Brown,Topwear,"Shirts, TShirts & Tops",,7297.0,Fall,Casual,7297.jpg
,Women,Accessories,Red,Jewellery,Other,,54881.0,Fall,Casual,54881.jpg
,Boys,Accessories,Black,Eyewear,Other,,51294.0,Fall,Casual,51294.jpg
,Men,Accessories,Brown,Wallets,Other,,38300.0,Summer,Casual,38300.jpg
,Men,Footwear,White,Shoes,Other,,2869.0,Fall,Casual,2869.jpg
,Men,Apparel,White,Topwear,"Shirts, TShirts & Tops",,5283.0,Summer,Casual,5283.jpg
,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,3320.0,Summer,Sports,3320.jpg
,Men,Apparel,Black,Topwear,"Shirts, TShirts & Tops",,11391.0,Fall,Casual,11391.jpg
,Women,Accessories,White,Watches,Other,,51635.0,Winter,Casual,51635.jpg
,Women,Apparel,Nude,Bottomwear,"Pants, Sweatpants, Leggings & Jeggings",,50025.0,Winter,Casual,50025.jpg
,Women,Apparel,Brown,Topwear,Other,,11612.0,Summer,Ethnic,11612.jpg
,Women,Accessories,Silver,Jewellery,Other,,48751.0,Summer,Casual,48751.jpg
,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,23197.0,Fall,Casual,23197.jpg
,Men,Footwear,Black,Shoes,Other,,9041.0,Winter,Formal,9041.jpg
,Women,Accessories,Gold,Jewellery,Other,,54156.0,Fall,Casual,54156.jpg
,Men,Personal Care,Gold,Fragrance,Other,,28222.0,Spring,Casual,28222.jpg
,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,5956.0,Summer,Casual,5956.jpg
,Women,Apparel,White,Topwear,"Shirts, TShirts & Tops",,5835.0,Summer,Casual,5835.jpg
,Girls,Apparel,Yellow,Topwear,"Shirts, TShirts & Tops",,8417.0,Fall,Casual,8417.jpg
,Men,Apparel,Black,Topwear,"Shirts, TShirts & Tops",,17507.0,Fall,Casual,17507.jpg
,Boys,Footwear,White,Shoes,Other,,47109.0,Fall,Casual,47109.jpg
,Men,Apparel,Grey,Topwear,"Shirts, TShirts & Tops",,13406.0,Summer,Casual,13406.jpg
,Women,Accessories,White,Watches,Other,,56318.0,Winter,Casual,56318.jpg
,Men,Apparel,White,Innerwear,Other,,42409.0,Summer,Casual,42409.jpg
,Men,Accessories,Navy Blue,Bags,Other,,8377.0,Winter,Casual,8377.jpg
,Women,Apparel,Orange,Topwear,"Shirts, TShirts & Tops",,24556.0,Fall,Casual,24556.jpg
,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,11089.0,Fall,Casual,11089.jpg
,Women,Footwear,White,Shoes,Other,,4639.0,Summer,Sports,4639.jpg
,Women,Personal Care,Pink,Fragrance,Other,,23583.0,Spring,Casual,23583.jpg
,Men,Footwear,Green,Flip Flops,Other,,19869.0,Fall,Casual,19869.jpg
,Men,Accessories,Brown,Wallets,Other,,21817.0,Winter,Casual,21817.jpg
,Men,Footwear,Black,Shoes,Other,,15379.0,Summer,Casual,15379.jpg
,Women,Footwear,White,Shoes,Other,,57004.0,Winter,Casual,57004.jpg
,Men,Apparel,White,Innerwear,Other,,18374.0,Summer,Casual,18374.jpg
,Men,Footwear,Black,Shoes,Other,,3669.0,Summer,Casual,3669.jpg
,Men,Apparel,Navy Blue,Topwear,"Shirts, TShirts & Tops",,8612.0,Fall,Casual,8612.jpg
,Men,Apparel,Brown,Topwear,"Shirts, TShirts & Tops",,54905.0,Summer,Casual,54905.jpg
,Men,Apparel,White,Topwear,"Shirts, TShirts & Tops",,2493.0,Fall,Casual,2493.jpg
,Women,Footwear,Black,Shoes,Other,,15497.0,Winter,Formal,15497.jpg
,Men,Apparel,Grey Melange,Loungewear and Nightwear,Other,,56233.0,Summer,Casual,56233.jpg
,Men,Footwear,Black,Shoes,Other,,54728.0,Summer,Casual,54728.jpg
,Women,Accessories,Navy Blue,Watches,Other,,13926.0,Winter,Casual,13926.jpg
,Men,Footwear,Black,Flip Flops,Other,,16733.0,Fall,Casual,16733.jpg
,Men,Footwear,Black,Shoes,Other,,23682.0,Summer,Casual,23682.jpg
,Women,Footwear,Black,Shoes,Other,,27078.0,Winter,Casual,27078.jpg
,Women,Footwear,Blue,Shoes,Other,,35786.0,Summer,Casual,35786.jpg
,Unisex,Apparel,White,Topwear,"Shirts, TShirts & Tops",,12838.0,Fall,Casual,12838.jpg
,Women,Apparel,Pink,Bottomwear,"Pants, Sweatpants, Leggings & Jeggings",,20373.0,Fall,Casual,20373.jpg
,Women,Footwear,White,Shoes,Other,,9223.0,Fall,Sports,9223.jpg
,Men,Accessories,Navy Blue,Watches,Other,,38041.0,Winter,Casual,38041.jpg
,Women,Personal Care,Green,Fragrance,Other,,56379.0,Spring,Casual,56379.jpg
,Men,Footwear,Black,Sandal,Other,,6914.0,Summer,Casual,6914.jpg
,Women,Accessories,Gold,Watches,Other,,19279.0,Winter,Casual,19279.jpg
,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,14098.0,Fall,Casual,14098.jpg
,Women,Footwear,Silver,Shoes,Other,,17011.0,Winter,Casual,17011.jpg
,Women,Apparel,Purple,Topwear,"Shirts, TShirts & Tops",,19578.0,Summer,Casual,19578.jpg
,Women,Apparel,Maroon,Innerwear,Other,,52486.0,Winter,Casual,52486.jpg
,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,24054.0,Fall,Casual,24054.jpg
,Women,Personal Care,Pink,Lips,Other,,56078.0,Spring,Casual,56078.jpg
,Men,Personal Care,Black,Fragrance,Other,,44114.0,Spring,Casual,44114.jpg
,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,10853.0,Fall,Casual,10853.jpg
,Unisex,Accessories,Black,Bags,Other,,20937.0,Winter,Casual,20937.jpg
,Men,Free Items,Black,Free Gifts,Other,,54969.0,Spring,Casual,54969.jpg
,Women,Apparel,Black,Topwear,Other,,42537.0,Summer,Ethnic,42537.jpg
,Women,Apparel,Pink,Topwear,"Shirts, TShirts & Tops",,27221.0,Summer,Casual,27221.jpg
,Men,Footwear,White,Shoes,Other,,39647.0,Summer,Casual,39647.jpg
,Women,Apparel,Blue,Bottomwear,Jeans,,50950.0,Winter,Casual,50950.jpg
,Men,Apparel,Red,Topwear,"Shirts, TShirts & Tops",,10816.0,Fall,Casual,10816.jpg
,Men,Apparel,White,Topwear,"Shirts, TShirts & Tops",,16398.0,Fall,Casual,16398.jpg
,Men,Apparel,Green,Topwear,"Shirts, TShirts & Tops",,31024.0,Summer,Casual,31024.jpg
,Women,Accessories,Black,Watches,Other,,38024.0,Winter,Casual,38024.jpg
,Men,Apparel,Charcoal,Innerwear,Other,,50607.0,Winter,Casual,50607.jpg
,Women,Apparel,Pink,Innerwear,Other,,59693.0,Summer,Casual,59693.jpg
,Women,Apparel,Beige,Innerwear,Other,,30473.0,Summer,Casual,30473.jpg
,Women,Apparel,Black,Topwear,"Shirts, TShirts & Tops",,6135.0,Summer,Casual,6135.jpg
,Men,Apparel,Red,Innerwear,Other,,50941.0,Summer,Casual,50941.jpg
,Girls,Apparel,Pink,Bottomwear,Shorts,,38905.0,Summer,Casual,38905.jpg
,Women,Accessories,Brown,Wallets,Other,,20593.0,Winter,Casual,20593.jpg
,Men,Apparel,Charcoal,Innerwear,Other,,54187.0,Summer,Casual,54187.jpg
,Men,Apparel,Green,Topwear,"Shirts, TShirts & Tops",,15971.0,Fall,Casual,15971.jpg
,Women,Personal Care,Black,Lips,Other,,55218.0,Spring,Casual,55218.jpg
,Women,Footwear,Black,Shoes,Other,,13169.0,Winter,Casual,13169.jpg
,Men,Footwear,Navy Blue,Shoes,Other,,17483.0,Fall,Casual,17483.jpg
,Women,Footwear,Silver,Shoes,Other,,20771.0,Fall,Casual,20771.jpg
,Men,Footwear,White,Shoes,Other,,4536.0,Summer,Sports,4536.jpg
,Women,Personal Care,Pink,Lips,Other,,55291.0,Spring,Casual,55291.jpg
,Women,Apparel,White,Topwear,"Shirts, TShirts & Tops",,18881.0,Fall,Casual,18881.jpg
,Men,Apparel,Black,Topwear,"Coats, Jackets & Truckers",,15014.0,Fall,Sports,15014.jpg
,Unisex,Accessories,Purple,Bags,Other,,9582.0,Fall,Casual,9582.jpg
,Men,Apparel,Navy Blue,Topwear,"Shirts, TShirts & Tops",,3531.0,Summer,Casual,3531.jpg
,Men,Footwear,Black,Sandal,Other,,44529.0,Winter,Casual,44529.jpg
,Men,Apparel,Grey,Bottomwear,"Pants, Sweatpants, Leggings & Jeggings",,26164.0,Summer,Formal,26164.jpg
,Women,Accessories,Brown,Wallets,Other,,51891.0,Summer,Casual,51891.jpg
,Men,Footwear,Black,Shoes,Other,,39258.0,Winter,Formal,39258.jpg
,Men,Footwear,Black,Flip Flops,Other,,4630.0,Summer,Casual,4630.jpg
,Men,Footwear,Black,Sandal,Other,,4278.0,Summer,Casual,4278.jpg
,Women,Footwear,White,Shoes,Other,,32852.0,Winter,Casual,32852.jpg
,Women,Apparel,Peach,Topwear,"Shirts, TShirts & Tops",,43536.0,Summer,Casual,43536.jpg
,Women,Apparel,Yellow,Topwear,"Shirts, TShirts & Tops",,34442.0,Summer,Casual,34442.jpg
,Men,Apparel,Green,Topwear,"Shirts, TShirts & Tops",,18320.0,Summer,Casual,18320.jpg
,Girls,Apparel,Blue,Bottomwear,Skirts & Dresses,,34149.0,Summer,Casual,34149.jpg
,Men,Apparel,Black,Topwear,"Shirts, TShirts & Tops",,28808.0,Summer,Casual,28808.jpg
,Women,Apparel,Black,Topwear,Other,,17514.0,Fall,Casual,17514.jpg
,Men,Footwear,Navy Blue,Shoes,Other,,14495.0,Fall,Casual,14495.jpg
,Women,Accessories,Silver,Jewellery,Other,,49019.0,Fall,Casual,49019.jpg
,Men,Apparel,Black,Innerwear,Other,,50560.0,Summer,Casual,50560.jpg
,Women,Apparel,Red,Topwear,"Shirts, TShirts & Tops",,57173.0,Summer,Casual,57173.jpg
,Men,Footwear,Blue,Shoes,Other,,24420.0,Summer,Sports,24420.jpg
,Unisex,Accessories,Black,Bags,Other,,37685.0,Summer,Casual,37685.jpg
,Men,Apparel,Navy Blue,Bottomwear,Shorts,,15644.0,Winter,Sports,15644.jpg
,Women,Accessories,Black,Mufflers,Other,,20063.0,Fall,Casual,20063.jpg
,Women,Apparel,Blue,Innerwear,Other,,59723.0,Summer,Casual,59723.jpg
,Men,Footwear,Brown,Shoes,Other,,12483.0,Fall,Formal,12483.jpg
,Men,Accessories,Green,Watches,Other,,46502.0,Winter,Casual,46502.jpg
,Men,Apparel,Green,Topwear,"Shirts, TShirts & Tops",,8720.0,Fall,Casual,8720.jpg
,Boys,Apparel,White,Topwear,"Shirts, TShirts & Tops",,36325.0,Summer,Casual,36325.jpg
,Men,Apparel,Rust,Topwear,Other,,30779.0,Summer,Ethnic,30779.jpg
,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,33154.0,Summer,Casual,33154.jpg
,Women,Apparel,Magenta,Topwear,"Shirts, TShirts & Tops",,9799.0,Fall,Casual,9799.jpg
,Men,Accessories,Blue,Watches,Other,,45131.0,Winter,Casual,45131.jpg
,Men,Footwear,White,Shoes,Other,,5242.0,Summer,Sports,5242.jpg
,Women,Footwear,Blue,Shoes,Other,,56979.0,Winter,Casual,56979.jpg
,Women,Accessories,Silver,Jewellery,Other,,35324.0,Winter,Ethnic,35324.jpg
,Men,Footwear,Black,Shoes,Other,,18403.0,Fall,Casual,18403.jpg
,Women,Apparel,Blue,Topwear,Other,,22042.0,Fall,Ethnic,22042.jpg
,Women,Apparel,White,Topwear,Other,,11629.0,Summer,Ethnic,11629.jpg
,Men,Accessories,Black,Wallets,Other,,8064.0,Winter,Casual,8064.jpg
,Women,Footwear,Grey,Shoes,Other,,45375.0,Summer,Casual,45375.jpg
,Women,Apparel,Multi,Topwear,Other,,18287.0,Fall,Ethnic,18287.jpg
,Women,Apparel,Green,Topwear,Other,,40612.0,Summer,Ethnic,40612.jpg
,Women,Accessories,Gold,Jewellery,Other,,46050.0,Winter,Casual,46050.jpg
,Women,Apparel,Green,Topwear,Other,,24176.0,Fall,Ethnic,24176.jpg
,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,7169.0,Fall,Casual,7169.jpg
,Men,Accessories,Black,Eyewear,Other,,48195.0,Winter,Casual,48195.jpg
,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,17499.0,Fall,Casual,17499.jpg
,Women,Accessories,Silver,Jewellery,Other,,31715.0,Winter,Ethnic,31715.jpg
,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,24066.0,Fall,Casual,24066.jpg
,Women,Apparel,Black,Topwear,"Shirts, TShirts & Tops",,59898.0,Fall,Casual,59898.jpg
,Men,Footwear,Black,Shoes,Other,,9701.0,Winter,Formal,9701.jpg
,Women,Accessories,Maroon,Wallets,Other,,14853.0,Summer,Casual,14853.jpg
,Women,Footwear,Multi,Flip Flops,Other,,40757.0,Winter,Casual,40757.jpg
,Women,Footwear,Brown,Shoes,Other,,56940.0,Winter,Casual,56940.jpg
,Women,Apparel,Black,Bottomwear,"Pants, Sweatpants, Leggings & Jeggings",,31228.0,Fall,Sports,31228.jpg
,Men,Accessories,Black,Eyewear,Other,,48206.0,Winter,Casual,48206.jpg
,Men,Apparel,Grey,Topwear,"Shirts, TShirts & Tops",,6002.0,Summer,Casual,6002.jpg
,Men,Footwear,Black,Flip Flops,Other,,56858.0,Summer,Casual,56858.jpg
,Men,Apparel,Navy Blue,Topwear,"Shirts, TShirts & Tops",,19824.0,Fall,Casual,19824.jpg
,Women,Apparel,Maroon,Topwear,"Shirts, TShirts & Tops",,2940.0,Fall,Casual,2940.jpg
,Men,Apparel,White,Topwear,"Shirts, TShirts & Tops",,7451.0,Summer,Casual,7451.jpg
,Men,Apparel,White,Innerwear,Other,,28099.0,Summer,Casual,28099.jpg
,Men,Apparel,Khaki,Innerwear,Other,,15800.0,Summer,Casual,15800.jpg
,Men,Footwear,Red,Shoes,Other,,6432.0,Summer,Casual,6432.jpg
,Women,Apparel,Brown,Topwear,Other,,34918.0,Summer,Ethnic,34918.jpg
,Women,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,20119.0,Fall,Casual,20119.jpg
,Men,Apparel,Black,Topwear,"Coats, Jackets & Truckers",,52023.0,Summer,Travel,52023.jpg
,Men,Apparel,Navy Blue,Topwear,"Shirts, TShirts & Tops",,33296.0,Summer,Casual,33296.jpg
,Men,Apparel,Brown,Topwear,"Shirts, TShirts & Tops",,11694.0,Fall,Casual,11694.jpg
,Men,Apparel,Navy Blue,Topwear,"Shirts, TShirts & Tops",,23667.0,Fall,Casual,23667.jpg
,Unisex,Footwear,Grey,Shoes,Other,,24299.0,Summer,Casual,24299.jpg
,Men,Apparel,Red,Topwear,"Shirts, TShirts & Tops",,34192.0,Summer,Casual,34192.jpg
,Unisex,Apparel,Orange,Topwear,"Shirts, TShirts & Tops",,4331.0,Summer,Casual,4331.jpg
,Women,Accessories,Maroon,Wallets,Other,,14855.0,Summer,Casual,14855.jpg
,Men,Apparel,White,Topwear,"Shirts, TShirts & Tops",,7284.0,Spring,Casual,7284.jpg
,Women,Apparel,Turquoise Blue,Topwear,Other,,24383.0,Fall,Ethnic,24383.jpg
,Women,Apparel,Black,Topwear,"Shirts, TShirts & Tops",,8468.0,Fall,Casual,8468.jpg
,Women,Footwear,Black,Flip Flops,Other,,12982.0,Fall,Casual,12982.jpg
,Men,Apparel,Black,Bottomwear,Shorts,,32427.0,Summer,Casual,32427.jpg
,Women,Apparel,Red,Loungewear and Nightwear,Other,,52501.0,Winter,Casual,52501.jpg
,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,13745.0,Fall,Formal,13745.jpg
,Men,Footwear,Black,Shoes,Other,,41439.0,Fall,Sports,41439.jpg
,Men,Footwear,Olive,Shoes,Other,,46115.0,Summer,Casual,46115.jpg
,Men,Apparel,White,Topwear,"Shirts, TShirts & Tops",,4966.0,Summer,Casual,4966.jpg
,Men,Accessories,Brown,Accessories,Other,,31183.0,Summer,Casual,31183.jpg
,Men,Apparel,Green,Topwear,"Shirts, TShirts & Tops",,8729.0,Fall,Casual,8729.jpg
,Unisex,Footwear,Grey,Shoes,Other,,6725.0,Summer,Casual,6725.jpg
,Women,Apparel,Pink,Topwear,"Shirts, TShirts & Tops",,42248.0,Summer,Casual,42248.jpg
,Men,Footwear,White,Shoes,Other,,43232.0,Summer,Sports,43232.jpg
,Women,Apparel,Red,Topwear,"Shirts, TShirts & Tops",,33540.0,Summer,Casual,33540.jpg
,Women,Apparel,Blue,Topwear,Other,,42542.0,Summer,Ethnic,42542.jpg
,Women,Accessories,Brown,Wallets,Other,,48169.0,Winter,Casual,48169.jpg
,Women,Apparel,Green,Topwear,"Shirts, TShirts & Tops",,18194.0,Fall,Casual,18194.jpg
,Unisex,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,12594.0,Fall,Casual,12594.jpg
,Women,Apparel,Khaki,Bottomwear,"Pants, Sweatpants, Leggings & Jeggings",,57137.0,Summer,Casual,57137.jpg
,Women,Personal Care,Green,Makeup,Other,,56160.0,Spring,Casual,56160.jpg
,Women,Apparel,Navy Blue,Innerwear,Other,,51017.0,Summer,Casual,51017.jpg
,Men,Footwear,White,Shoes,Other,,21210.0,Fall,Casual,21210.jpg
,Women,Accessories,White,Watches,Other,,45212.0,Winter,Casual,45212.jpg
,Men,Footwear,Black,Shoes,Other,,14498.0,Fall,Casual,14498.jpg
,Women,Apparel,Multi,Topwear,Other,,40659.0,Summer,Ethnic,40659.jpg
,Men,Personal Care,Brown,Fragrance,Other,,46775.0,Spring,Casual,46775.jpg
,Women,Accessories,White,Watches,Other,,11231.0,Winter,Casual,11231.jpg
,Women,Apparel,Beige,Topwear,Other,,58684.0,Summer,Ethnic,58684.jpg
,Women,Footwear,Black,Shoes,Other,,11500.0,Winter,Casual,11500.jpg
,Women,Apparel,Multi,Saree,Other,,59648.0,Fall,Ethnic,59648.jpg
,Women,Apparel,White,Topwear,"Shirts, TShirts & Tops",,44807.0,Summer,Casual,44807.jpg
,Men,Apparel,White,Topwear,"Shirts, TShirts & Tops",,12649.0,Fall,Casual,12649.jpg
,Men,Apparel,Black,Bottomwear,"Pants, Sweatpants, Leggings & Jeggings",,12285.0,Fall,Formal,12285.jpg
,Women,Personal Care,Pink,Lips,Other,,55292.0,Spring,Casual,55292.jpg
,Women,Personal Care,Gold,Skin,Other,,56627.0,Spring,Casual,56627.jpg
,Men,Apparel,Red,Topwear,"Shirts, TShirts & Tops",,16496.0,Fall,Casual,16496.jpg
,Women,Apparel,Brown,Topwear,"Shirts, TShirts & Tops",,28742.0,Summer,Casual,28742.jpg
,Men,Footwear,Black,Shoes,Other,,36224.0,Summer,Casual,36224.jpg
,Women,Accessories,White,Watches,Other,,10386.0,Winter,Casual,10386.jpg
,Men,Apparel,Black,Bottomwear,"Pants, Sweatpants, Leggings & Jeggings",,26314.0,Summer,Sports,26314.jpg
,Men,Apparel,Grey,Topwear,"Shirts, TShirts & Tops",,27178.0,Summer,Formal,27178.jpg
,Women,Footwear,Red,Shoes,Other,,56885.0,Winter,Casual,56885.jpg
,Women,Apparel,White,Innerwear,Other,,53541.0,Summer,Casual,53541.jpg
,Boys,Apparel,White,Topwear,"Shirts, TShirts & Tops",,34027.0,Summer,Casual,34027.jpg
,Women,Apparel,Blue,Topwear,Other,,24389.0,Fall,Ethnic,24389.jpg
,Men,Footwear,Navy Blue,Shoes,Other,,18478.0,Fall,Casual,18478.jpg
,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,6231.0,Summer,Casual,6231.jpg
,Women,Footwear,Beige,Shoes,Other,,39208.0,Winter,Casual,39208.jpg
,Women,Personal Care,White,Fragrance,Other,,46716.0,Spring,Casual,46716.jpg
,Men,Apparel,Black,Topwear,"Shirts, TShirts & Tops",,38644.0,Summer,Casual,38644.jpg
,Men,Footwear,Black,Shoes,Other,,38647.0,Summer,Casual,38647.jpg
,Women,Personal Care,Pink,Lips,Other,,55450.0,Spring,Casual,55450.jpg
,Men,Footwear,White,Shoes,Other,,39948.0,Spring,Casual,39948.jpg
,Men,Footwear,White,Shoes,Other,,4558.0,Summer,Sports,4558.jpg
,Men,Footwear,Black,Shoes,Other,,39214.0,Summer,Formal,39214.jpg
,Women,Apparel,Blue,Bottomwear,"Pants, Sweatpants, Leggings & Jeggings",,57096.0,Summer,Casual,57096.jpg
,Men,Footwear,Black,Shoes,Other,,11896.0,Summer,Formal,11896.jpg
,Men,Footwear,White,Shoes,Other,,4521.0,Summer,Sports,4521.jpg
,Women,Accessories,Purple,Wallets,Other,,47323.0,Summer,Casual,47323.jpg
,Men,Apparel,Red,Topwear,"Shirts, TShirts & Tops",,19975.0,Fall,Casual,19975.jpg
,Men,Apparel,Grey,Topwear,Other,,16005.0,Fall,Casual,16005.jpg
,Women,Personal Care,Black,Nails,Other,,49108.0,Spring,Casual,49108.jpg
,Men,Apparel,Navy Blue,Innerwear,Other,,50599.0,Summer,Casual,50599.jpg
,Unisex,Sporting Goods,Orange,Sports Equipment,Other,,1551.0,Fall,Sports,1551.jpg
,Men,Apparel,Grey,Topwear,"Shirts, TShirts & Tops",,7639.0,Fall,Sports,7639.jpg
,Men,Footwear,Black,Shoes,Other,,9047.0,Fall,Sports,9047.jpg
,Men,Footwear,White,Shoes,Other,,54534.0,Fall,Sports,54534.jpg
,Women,Accessories,Gold,Jewellery,Other,,56203.0,Winter,Casual,56203.jpg
,Men,Apparel,Green,Topwear,"Shirts, TShirts & Tops",,28482.0,Summer,Casual,28482.jpg
,Men,Footwear,Black,Shoes,Other,,13167.0,Fall,Sports,13167.jpg
,Men,Apparel,Black,Topwear,"Shirts, TShirts & Tops",,30323.0,Summer,Casual,30323.jpg
,Men,Accessories,White,Watches,Other,,45132.0,Winter,Casual,45132.jpg
,Men,Apparel,Navy Blue,Topwear,"Shirts, TShirts & Tops",,19786.0,Winter,Casual,19786.jpg
,Women,Apparel,Pink,Innerwear,Other,,42826.0,Summer,Casual,42826.jpg
,Men,Apparel,Yellow,Topwear,"Shirts, TShirts & Tops",,11730.0,Fall,Casual,11730.jpg
,Unisex,Accessories,White,Watches,Other,,16774.0,Winter,Casual,16774.jpg
,Men,Apparel,Navy Blue,Innerwear,Other,,28052.0,Summer,Casual,28052.jpg
,Men,Footwear,Black,Shoes,Other,,25421.0,Summer,Sports,25421.jpg
,Men,Footwear,Green,Shoes,Other,,13191.0,Fall,Casual,13191.jpg
,Women,Apparel,White,Topwear,"Shirts, TShirts & Tops",,57117.0,Summer,Casual,57117.jpg
,Men,Accessories,Steel,Cufflinks,Other,,39033.0,Summer,Formal,39033.jpg
,Men,Apparel,Purple,Topwear,"Shirts, TShirts & Tops",,11707.0,Fall,Casual,11707.jpg
,Men,Accessories,Navy Blue,Headwear,Other,,40766.0,Fall,Casual,40766.jpg
,Unisex,Accessories,Black,Bags,Other,,58145.0,Summer,Casual,58145.jpg
,Men,Footwear,Purple,Shoes,Other,,26530.0,Spring,Casual,26530.jpg
,Men,Accessories,Green,Watches,Other,,36767.0,Winter,Casual,36767.jpg
,Men,Apparel,Blue,Topwear,Other,,30744.0,Summer,Ethnic,30744.jpg
,Women,Personal Care,Purple,Lips,Other,,55029.0,Spring,Casual,55029.jpg
,Women,Apparel,Pink,Topwear,"Shirts, TShirts & Tops",,32402.0,Summer,Casual,32402.jpg
,Women,Apparel,Blue,Topwear,Other,,21929.0,Fall,Ethnic,21929.jpg
,Women,Apparel,Navy Blue,Topwear,"Shirts, TShirts & Tops",,2120.0,Winter,Casual,2120.jpg
,Men,Apparel,Green,Topwear,"Shirts, TShirts & Tops",,5993.0,Summer,Casual,5993.jpg
,Women,Footwear,Black,Flip Flops,Other,,44188.0,Winter,Casual,44188.jpg
,Boys,Apparel,Green,Topwear,"Shirts, TShirts & Tops",,35460.0,Summer,Casual,35460.jpg
,Women,Apparel,Brown,Topwear,Other,,45838.0,Summer,Ethnic,45838.jpg
,Men,Apparel,Navy Blue,Topwear,"Shirts, TShirts & Tops",,8608.0,Fall,Casual,8608.jpg
,Women,Apparel,Blue,Bottomwear,Jeans,,14131.0,Fall,Casual,14131.jpg
,Women,Apparel,Red,Topwear,"Shirts, TShirts & Tops",,57196.0,Summer,Casual,57196.jpg
,Women,Apparel,Red,Topwear,Other,,20116.0,Fall,Ethnic,20116.jpg
,Women,Accessories,Purple,Headwear,Other,,20062.0,Fall,Casual,20062.jpg
,Men,Apparel,Blue,Topwear,"Shirts, TShirts & Tops",,5281.0,Summer,Casual,5281.jpg
,Men,Accessories,Black,Watches,Other,,31814.0,Winter,Casual,31814.jpg
